Station,Date & Time (Summer),Global radiation (W/m^2),Relative humidity (%),Temperature (ï¿½ï,Maximum 1 minute wind speed (m/s),Gust wind speed (m/s)
Yotvata,04/03/2017 14:00,813,37,21.1,4.7,5.6
Yotvata,05/03/2017 14:00,817,29,22.9,5.3,8.1
Yotvata,06/03/2017 14:00,823,20,26.7,2.7,3.4
Yotvata,07/03/2017 14:00,810,31,23.4,4,5.4
Yotvata,08/03/2017 14:00,826,29,23.4,1.8,2.3
Yotvata,09/03/2017 14:00,826,13,30.1,3.9,4.6
Yotvata,10/03/2017 14:00,801,26,26.2,4.3,5.3
Yotvata,11/03/2017 14:00,857,21,24.8,6.9,9.6
Yotvata,12/03/2017 14:00,828,26,26.5,7,10.5
Yotvata,13/03/2017 14:00,834,25,23.4,2.7,3.3
Yotvata,14/03/2017 14:00,852,24,22.6,3.8,5.1
Yotvata,15/03/2017 14:00,846,31,22.2,4.2,4.8
Yotvata,16/03/2017 14:00,856,31,20,2.8,3.6
Yotvata,17/03/2017 14:00,794,27,23.2,4.9,6.6
Yotvata,18/03/2017 14:00,252,35,21.6,0.9,1.1
Yotvata,19/03/2017 14:00,823,34,22.1,2.9,3.9
Yotvata,20/03/2017 14:00,871,32,20.3,3,4.2
Yotvata,21/03/2017 14:00,751,23,24.1,2.6,3
Yotvata,22/03/2017 14:00,94,33,22.8,5.4,6.3
Yotvata,23/03/2017 14:00,800,27,25.1,2.3,3
Yotvata,24/03/2017 14:00,611,30,22.7,5.6,6.9
Yotvata,25/03/2017 14:00,887,29,23.9,5.6,8.1
Yotvata,26/03/2017 14:00,885,24,25.5,5.1,6.9
Yotvata,27/03/2017 14:00,887,28,25.1,4.4,5.5
Yotvata,28/03/2017 14:00,881,14,26.3,3.1,3.7
Yotvata,29/03/2017 14:00,884,20,27.7,5.2,6.5
Yotvata,30/03/2017 14:00,912,7,33.9,4.4,6.3
Yotvata,31/03/2017 14:00,883,17,28,3,3.6
Yotvata,01/04/2017 14:00,884,16,26.2,6,7.6
Yotvata,02/04/2017 14:00,931,20,24.7,5.4,7.4
Yotvata,03/04/2017 14:00,927,31,24.4,5,6.2
Yotvata,04/04/2017 14:00,918,23,29.1,8.1,10.8
Yotvata,05/04/2017 14:00,874,9,35,2.1,2.4
Yotvata,06/04/2017 14:00,920,7,33.8,4.8,6.2
Yotvata,07/04/2017 14:00,926,24,25.7,4.5,5.5
Yotvata,08/04/2017 14:00,917,19,27.2,4.1,4.9
Yotvata,09/04/2017 14:00,861,19,28.2,4.3,5.4
Yotvata,10/04/2017 14:00,472,25,27.1,6.2,7.9
Yotvata,11/04/2017 14:00,834,18,30.6,5.8,9
Yotvata,12/04/2017 14:00,851,20,33,4.4,6.3
Yotvata,13/04/2017 14:00,197,37,29.9,2.6,3.3
Yotvata,14/04/2017 14:00,218,47,21.4,3.4,4.1
Yotvata,15/04/2017 14:00,920,35,24,2.4,3.3
Yotvata,16/04/2017 14:00,949,22,26.3,4.9,6.9
Yotvata,17/04/2017 14:00,929,27,27.9,4.9,6.8
Yotvata,18/04/2017 14:00,941,11,30.4,2.7,3.1
Yotvata,19/04/2017 14:00,946,13,32,4,5.8
Yotvata,20/04/2017 14:00,939,13,31.2,6,7.5
Yotvata,21/04/2017 14:00,936,8,36.4,6.3,8.5
Yotvata,22/04/2017 14:00,892,7,40.3,7.8,11.8
Yotvata,23/04/2017 14:00,912,33,28.2,7.3,9.6
Yotvata,24/04/2017 14:00,973,26,23.5,5.7,7.3
Yotvata,25/04/2017 14:00,954,25,26.2,6.3,8.8
Yotvata,26/04/2017 14:00,859,22,29.4,4.7,6.4
Yotvata,27/04/2017 14:00,917,33,27.7,2.8,3.2
Yotvata,28/04/2017 14:00,978,11,30.8,3,3.5
Yotvata,29/04/2017 14:00,305,9,30.6,3.3,4
Yotvata,30/04/2017 14:00,906,13,34.7,3,3.9
Yotvata,01/05/2017 14:00,782,20,32,6.5,8.2
Yotvata,02/05/2017 14:00,930,18,32.7,3,4.3
Yotvata,03/05/2017 14:00,936,25,30.4,4.7,6.3
Yotvata,04/05/2017 14:00,964,19,30,4.1,4.8
Yotvata,05/05/2017 14:00,980,16,30.5,3.9,4.8
Yotvata,06/05/2017 14:00,970,19,31,4.4,5.2
Yotvata,07/05/2017 14:00,978,10,33.5,4.4,5.6
Yotvata,08/05/2017 14:00,971,12,34.3,5.9,7.5
Yotvata,09/05/2017 14:00,937,10,39.2,4.8,5.5
Yotvata,10/05/2017 14:00,964,7,39.3,2.8,3.2
Yotvata,11/05/2017 14:00,939,14,36.5,4.4,5.6
Yotvata,12/05/2017 14:00,979,17,30.8,6.6,8.3
Yotvata,13/05/2017 14:00,945,20,33,7.1,9.2
Yotvata,14/05/2017 14:00,969,10,37.9,4.8,6.7
Yotvata,15/05/2017 14:00,925,10,38.6,3.9,4.9
Yotvata,16/05/2017 14:00,962,6,35.6,4.1,5
Yotvata,17/05/2017 14:00,957,14,35.5,5.6,7.9
Yotvata,18/05/2017 14:00,813,11,38.1,7.1,10.9
Yotvata,19/05/2017 14:00,865,27,34.2,7.1,8.7
Yotvata,20/05/2017 14:00,971,18,32,5.8,7.6
Yotvata,21/05/2017 14:00,978,24,27.5,3.9,4.9
Yotvata,22/05/2017 14:00,993,9,33.8,3,3.8
Yotvata,23/05/2017 14:00,927,24,31.9,5,6.2
Yotvata,24/05/2017 14:00,990,16,29.8,4.7,6.4
Yotvata,25/05/2017 14:00,777,20,31.6,4.8,6.1
Yotvata,26/05/2017 14:00,992,13,31.2,4.1,5.7
Yotvata,27/05/2017 14:00,963,9,36.8,2.4,3.3
Yotvata,28/05/2017 14:00,959,12,35.5,4.5,6.7
Yotvata,29/05/2017 14:00,956,10,39.2,7.3,9.7
Yotvata,30/05/2017 14:00,937,21,36,6.4,8.9
Yotvata,31/05/2017 14:00,935,12,35.5,7.6,9.5
Yotvata,01/06/2017 14:00,974,19,31.8,4.4,5.8
Yotvata,02/06/2017 14:00,982,21,31.6,6.1,7.5
Yotvata,03/06/2017 14:00,955,20,34.4,6,7.8
Yotvata,04/06/2017 14:00,952,22,36,5.2,6.4
Yotvata,05/06/2017 14:00,967,15,35.7,4.8,6.4
Yotvata,06/06/2017 14:00,984,11,37.7,4.7,6.5
Yotvata,07/06/2017 14:00,1002,6,37.9,5.2,6.5
Yotvata,08/06/2017 14:00,965,10,39.3,6.6,8.4
Yotvata,09/06/2017 14:00,959,8,42.3,5.7,6.6
Yotvata,10/06/2017 14:00,977,19,34.6,5.3,7.6
Yotvata,11/06/2017 14:00,982,20,33.8,6.1,8.5
Yotvata,12/06/2017 14:00,974,22,34,5.3,8
Yotvata,14/06/2017 14:00,940,13,39,2.8,3.6
Yotvata,15/06/2017 14:00,952,23,33.9,6.8,9.1
Yotvata,16/06/2017 14:00,966,18,36,7.4,8.8
Yotvata,17/06/2017 14:00,978,17,36.5,5.2,7.1
Yotvata,18/06/2017 14:00,975,16,38.1,5.7,7.6
Yotvata,19/06/2017 14:00,977,9,39.5,4.9,6.7
Yotvata,20/06/2017 14:00,937,18,37.5,4.3,6.2
Yotvata,21/06/2017 14:00,929,24,35.7,5.3,6.2
Yotvata,22/06/2017 14:00,985,24,32.4,5.8,7.5
Yotvata,23/06/2017 14:00,976,19,34.3,7.1,8.9
Yotvata,24/06/2017 14:00,965,20,34.8,6.8,8.6
Yotvata,25/06/2017 14:00,962,17,36.9,6.6,10.3
Yotvata,26/06/2017 14:00,958,16,38.2,5.2,7.9
Yotvata,27/06/2017 14:00,959,16,39.6,5.5,7.1
Yotvata,28/06/2017 14:00,969,16,38.8,4.8,7.3
Yotvata,29/06/2017 14:00,997,15,38.3,5,6.2
Yotvata,30/06/2017 14:00,996,15,38.5,5.8,8
Yotvata,01/07/2017 14:00,997,19,38.4,3,3.4
Yotvata,02/07/2017 14:00,985,12,42.2,2.2,2.6
Yotvata,03/07/2017 14:00,968,12,43,3.1,4
Yotvata,04/07/2017 14:00,951,11,43.2,2.9,3.8
Yotvata,05/07/2017 14:00,949,23,38.1,4.8,6.2
Yotvata,06/07/2017 14:00,960,29,35.2,4.6,5.6
Yotvata,07/07/2017 14:00,970,30,34.6,4.8,6.6
Yotvata,08/07/2017 14:00,966,23,36,5.4,7.2
Yotvata,09/07/2017 14:00,977,15,38.5,4.6,6.6
Yotvata,10/07/2017 14:00,953,15,39,5.2,6.9
Yotvata,11/07/2017 14:00,859,16,39,8,10.3
Yotvata,12/07/2017 14:00,879,19,38.7,5.9,7.9
Yotvata,13/07/2017 14:00,938,15,39.9,6.1,7.7
Yotvata,14/07/2017 14:00,963,13,40.6,3.7,5.1
Yotvata,15/07/2017 14:00,977,10,41.4,3.1,3.8
Yotvata,16/07/2017 14:00,968,10,42,4.4,5.6
Yotvata,17/07/2017 14:00,950,13,41.4,5,6.6
Yotvata,18/07/2017 14:00,950,20,39.5,4.4,5.5
Yotvata,19/07/2017 14:00,958,15,38.7,7.1,9.2
Yotvata,20/07/2017 14:00,913,28,36.5,5.7,8.1
Yotvata,21/07/2017 14:00,926,34,36.4,4.9,6.2
Yotvata,22/07/2017 14:00,929,29,37.3,4.7,5.7
Yotvata,23/07/2017 14:00,936,27,37.2,5.7,8.3
Yotvata,24/07/2017 14:00,915,31,37.5,6.7,9
Yotvata,25/07/2017 14:00,905,27,38.9,6.5,8.4
Yotvata,26/07/2017 14:00,921,22,39.5,6,7.3
Yotvata,27/07/2017 14:00,938,18,39.7,4.6,6.2
Yotvata,28/07/2017 14:00,935,27,38.1,5.6,7.4
Yotvata,29/07/2017 14:00,968,27,36.3,3.9,4.9
Yotvata,30/07/2017 14:00,980,25,36.1,5.8,8.3
Yotvata,31/07/2017 14:00,940,32,36.9,5,6.6
Yotvata,01/08/2017 14:00,928,32,38.9,3.7,5.4
Yotvata,02/08/2017 14:00,962,20,38.6,3.9,4.9
Yotvata,03/08/2017 14:00,958,15,38.5,4.1,5.3
Yotvata,04/08/2017 14:00,976,14,38.1,5.8,6.7
Yotvata,05/08/2017 14:00,980,20,37.4,3.6,4.5
Yotvata,06/08/2017 14:00,969,18,38.7,4.1,5.6
Yotvata,07/08/2017 14:00,936,24,37.9,6.1,9
Yotvata,08/08/2017 14:00,947,22,38.6,5.4,7.4
Yotvata,09/08/2017 14:00,923,23,38.5,5.9,6.8
Yotvata,10/08/2017 14:00,918,27,37.7,5.2,6.7
Yotvata,11/08/2017 14:00,944,25,37.3,4.8,6
Yotvata,12/08/2017 14:00,917,33,37.4,4.4,5.3
Yotvata,13/08/2017 14:00,948,19,39.7,4.6,6.5
Yotvata,14/08/2017 14:00,933,17,39.5,4.9,6.6
Yotvata,15/08/2017 14:00,922,30,36.8,4.3,6.8
Yotvata,16/08/2017 14:00,941,32,36.4,4.5,5.7
Yotvata,17/08/2017 14:00,937,28,37.8,2.3,3.1
Yotvata,18/08/2017 14:00,901,26,37.4,3.6,4.9
Yotvata,19/08/2017 14:00,894,23,39.6,6.2,9.2
Yotvata,20/08/2017 14:00,869,23,-,6.8,8.9
Yotvata,21/08/2017 14:00,913,23,-,5.9,7
Yotvata,22/08/2017 14:00,919,26,-,5.4,6.9
Yotvata,23/08/2017 14:00,911,21,-,6.7,8.8
Yotvata,24/08/2017 14:00,885,26,-,6.6,8.7
Yotvata,25/08/2017 14:00,865,37,-,6.1,8.6
Yotvata,26/08/2017 14:00,888,36,-,5.4,7.8
Yotvata,27/08/2017 14:00,908,19,-,5.4,7.1
Yotvata,28/08/2017 14:00,887,23,-,6,6.7
Yotvata,29/08/2017 14:00,914,27,-,5.7,7.2
Yotvata,30/08/2017 14:00,907,28,-,5,6.8
Yotvata,31/08/2017 14:00,932,26,-,4.5,5.6
Yotvata,01/09/2017 14:00,917,32,-,6.9,8.2
Yotvata,02/09/2017 14:00,885,32,-,9,11.5
Yotvata,03/09/2017 14:00,862,37,-,4.8,6.5
Yotvata,04/09/2017 14:00,860,40,-,4.6,5.8
Yotvata,05/09/2017 14:00,857,32,-,5.2,6.7
Yotvata,06/09/2017 14:00,874,29,35,6.3,7.4
Yotvata,07/09/2017 14:00,912,23,33.9,6.5,8.8
Yotvata,08/09/2017 14:00,850,30,35.1,4.1,6.1
Yotvata,09/09/2017 14:00,846,35,36.4,4.5,5.4
Yotvata,10/09/2017 14:00,848,37,36.3,5.8,7.4
Yotvata,11/09/2017 14:00,843,29,37.9,6.4,8.1
Yotvata,12/09/2017 14:00,844,20,38.8,7,8.8
Yotvata,13/09/2017 14:00,851,14,38.6,5.6,6.6
Yotvata,14/09/2017 14:00,823,29,35.2,5.7,7.4
Yotvata,15/09/2017 14:00,852,42,33.1,3.5,4.5
Yotvata,16/09/2017 14:00,855,34,33.3,3.2,3.9
Yotvata,17/09/2017 14:00,853,31,33.9,3.7,5.6
Yotvata,18/09/2017 14:00,843,28,35.2,5.4,7.1
Yotvata,19/09/2017 14:00,837,28,35.5,2.2,2.5
Yotvata,20/09/2017 14:00,837,19,35.4,2.2,3.7
Yotvata,21/09/2017 14:00,836,13,36.5,4.9,6.8
Yotvata,22/09/2017 14:00,811,36,34.2,5.8,7
Yotvata,23/09/2017 14:00,799,36,31.8,6.7,8.1
Yotvata,24/09/2017 14:00,788,37,30.4,5.3,6.7
Yotvata,25/09/2017 14:00,810,32,32.7,5.9,7.9
Yotvata,26/09/2017 14:00,798,38,32.8,5.9,8
Yotvata,27/09/2017 14:00,820,31,32,6.3,8.3
Yotvata,28/09/2017 14:00,824,29,30.9,7,9.4
Yotvata,29/09/2017 14:00,819,34,30.5,5,6.9
Yotvata,30/09/2017 14:00,824,29,31,3.9,5.2
Yotvata,01/10/2017 14:00,810,21,33.3,6.5,8.8
Yotvata,02/10/2017 14:00,797,13,37.5,2.3,3
Yotvata,03/10/2017 14:00,772,39,32,4.5,6.5
Yotvata,04/10/2017 14:00,808,30,30.2,6.3,7.8
Yotvata,05/10/2017 14:00,787,33,30.3,6,8.1
Yotvata,06/10/2017 14:00,787,35,29.9,4.1,5.4
Yotvata,07/10/2017 14:00,775,24,31.4,2.1,2.7
Yotvata,08/10/2017 14:00,774,22,34.4,6.2,8.2
Yotvata,09/10/2017 14:00,716,31,32.1,6.4,7.7
Yotvata,10/10/2017 14:00,764,36,28.6,5.3,6.9
Yotvata,11/10/2017 14:00,762,36,28.4,5.4,7.3
Yotvata,12/10/2017 14:00,752,40,28.4,5.4,6.8
Yotvata,13/10/2017 14:00,752,39,28.2,4.1,5.7
Yotvata,14/10/2017 14:00,750,33,28.6,4.8,6
Yotvata,15/10/2017 14:00,752,30,28.2,4.8,6.2
Yotvata,16/10/2017 14:00,744,30,27.7,4.9,6.6
Yotvata,17/10/2017 14:00,715,35,27.8,4.9,6.3
Yotvata,18/10/2017 14:00,702,19,31.5,4.4,5.5
Yotvata,19/10/2017 14:00,714,15,33.1,2.7,3.7
Yotvata,20/10/2017 14:00,692,37,30,3.2,4
Yotvata,21/10/2017 14:00,672,44,29,4,5.4
Yotvata,22/10/2017 14:00,692,43,28,5.1,6.1
Yotvata,23/10/2017 14:00,692,40,27.5,4.8,6.2
Yotvata,24/10/2017 14:00,657,40,28,3.2,4.4
Yotvata,25/10/2017 14:00,705,34,29.1,3.7,4.3
Yotvata,26/10/2017 14:00,683,28,30.1,5.7,7.4
Yotvata,27/10/2017 14:00,662,25,31,3.8,4
Yotvata,28/10/2017 14:00,655,41,28.4,3.2,4.3
Yotvata,29/10/2017 14:00,691,29,28.1,2.7,3.4
Yotvata,30/10/2017 14:00,675,26,28.4,2.8,3.7
Yotvata,31/10/2017 14:00,675,32,27.6,5.3,6.3
Yotvata,01/11/2017 14:00,672,34,27.3,5.8,6.8
Yotvata,02/11/2017 14:00,663,35,25.9,5.4,6.5
Yotvata,03/11/2017 14:00,641,43,24.7,5.5,7.7
Yotvata,04/11/2017 14:00,653,34,25.3,4,4.9
Yotvata,05/11/2017 14:00,648,44,24.8,3,4.1
Yotvata,06/11/2017 14:00,651,35,25.8,5.7,7.2
Yotvata,07/11/2017 14:00,630,38,25.3,5.2,8.1
Yotvata,08/11/2017 14:00,654,44,25.9,4.4,5.7
Yotvata,09/11/2017 14:00,634,40,25.6,5.3,6.8
Yotvata,10/11/2017 14:00,607,39,24.4,6.7,9.1
Yotvata,11/11/2017 14:00,612,38,24.3,6.5,8.9
Yotvata,12/11/2017 14:00,594,29,27.5,7.6,9.2
Yotvata,13/11/2017 14:00,566,21,30.9,1.6,2.2
Yotvata,14/11/2017 14:00,631,21,27.6,2.8,3.4
Yotvata,15/11/2017 14:00,605,30,26.1,4.7,7.2
Yotvata,16/11/2017 14:00,640,25,26.1,4.8,5.9
Yotvata,17/11/2017 14:00,621,20,27.4,4.4,5.6
Yotvata,18/11/2017 14:00,407,22,26.1,2.8,3.3
Yotvata,19/11/2017 14:00,559,39,25.7,3,4
Yotvata,20/11/2017 14:00,542,52,24.1,4.7,5.3
Yotvata,21/11/2017 14:00,431,35,23.6,4.6,5.5
Yotvata,22/11/2017 14:00,372,36,20,4.6,5.4
Yotvata,23/11/2017 14:00,581,43,19.7,2,2.5
Yotvata,24/11/2017 14:00,510,34,21.8,3,4.3
Yotvata,25/11/2017 14:00,593,24,24.6,1.9,2.4
Yotvata,26/11/2017 14:00,588,38,22.4,2.9,3.3
Yotvata,27/11/2017 14:00,581,45,22.3,3.6,4.1
Yotvata,28/11/2017 14:00,562,38,22.6,3.4,4.9
Yotvata,29/11/2017 14:00,585,31,22.9,2.9,4.5
Yotvata,30/11/2017 14:00,574,42,22.1,6.3,8.6
Yotvata,01/12/2017 14:00,547,35,23,7,9.6
Yotvata,02/12/2017 14:00,565,24,27.3,3.9,4.9
Yotvata,03/12/2017 14:00,590,25,25.3,6.5,8.2
Yotvata,04/12/2017 14:00,583,17,27.3,4.9,6.8
Yotvata,05/12/2017 14:00,530,17,27.2,1.7,2.4
Yotvata,06/12/2017 14:00,364,41,21,4.7,6.2
Yotvata,07/12/2017 14:00,492,39,17.3,3.1,3.7
Yotvata,08/12/2017 14:00,576,32,18.6,5.2,6.9
Yotvata,09/12/2017 14:00,599,29,18.8,4.5,6.2
Yotvata,10/12/2017 14:00,351,29,18.5,3.6,4.3
Yotvata,11/12/2017 14:00,299,27,19.1,4.5,6.3
Yotvata,12/12/2017 14:00,456,14,24.3,5,6.3
Yotvata,13/12/2017 14:00,286,29,21.7,2.9,3.5
Yotvata,14/12/2017 14:00,588,42,21.4,4.4,6
Yotvata,15/12/2017 14:00,582,40,21.9,5.5,6.4
Yotvata,16/12/2017 14:00,579,34,22.7,3.9,4.8
Yotvata,17/12/2017 14:00,563,26,24,1.5,1.9
Yotvata,18/12/2017 14:00,562,18,25.8,2.2,2.7
Yotvata,19/12/2017 14:00,441,21,24.5,4.2,5.6
Yotvata,20/12/2017 14:00,524,21,24.3,0.8,1.1
Yotvata,21/12/2017 14:00,736,23,27.4,1.7,2.4
Yotvata,22/12/2017 14:00,341,28,23.8,1.2,1.9
Yotvata,23/12/2017 14:00,504,49,25.6,7.6,11
Yotvata,24/12/2017 14:00,93,43,19.4,3.1,3.6
Yotvata,25/12/2017 14:00,153,38,16.2,2.1,2.4
Yotvata,26/12/2017 14:00,570,40,18.2,5.6,8
Yotvata,27/12/2017 14:00,460,20,23.7,3.3,4
Yotvata,28/12/2017 14:00,346,28,22.4,4.3,4.8
Yotvata,29/12/2017 14:00,277,30,22.5,2.7,3.1
Yotvata,30/12/2017 14:00,549,53,20.3,1.9,2.4
Yotvata,31/12/2017 14:00,533,33,18.9,1.9,2.5
Yotvata,01/01/2018 14:00,189,43,16.8,4.3,5.8
Yotvata,02/01/2018 14:00,598,42,18.1,3.4,2.7
Yotvata,03/01/2018 14:00,613,39,19,2.4,2.6
Yotvata,04/01/2018 14:00,292,38,18.3,4.6,6.2
Yotvata,05/01/2018 14:00,470,34,19.5,6.9,10.5
Yotvata,06/01/2018 14:00,61,58,16.2,0.4,0.6
Yotvata,07/01/2018 14:00,606,52,18.6,5,6.6
Yotvata,08/01/2018 14:00,613,40,19.1,5.8,7
Yotvata,09/01/2018 14:00,588,35,19.4,4.3,6.1
Yotvata,10/01/2018 14:00,556,49,18.1,3.3,4.9
Yotvata,11/01/2018 14:00,647,19,24.3,6.1,7.9
Yotvata,12/01/2018 14:00,619,20,22.8,2.5,3.4
Yotvata,13/01/2018 14:00,375,41,20.3,2.2,2.7
Yotvata,14/01/2018 14:00,633,26,19.9,2.9,3.5
Yotvata,15/01/2018 14:00,646,42,18.8,2.7,3.5
Yotvata,16/01/2018 14:00,629,41,20.1,5.5,7.8
Yotvata,17/01/2018 14:00,611,41,18.5,3.8,4.7
Yotvata,18/01/2018 14:00,632,34,20.4,4.1,4.1
Yotvata,19/01/2018 14:00,319,34,16.1,6.6,8.1
Yotvata,20/01/2018 14:00,664,37,17.6,4.3,6.2
Yotvata,21/01/2018 14:00,639,25,20.5,1.1,1.5
Yotvata,22/01/2018 14:00,667,31,23.2,6.3,9.1
Yotvata,23/01/2018 14:00,352,36,20.6,5,6.2
Yotvata,24/01/2018 14:00,589,34,19.8,1.9,2.4
Yotvata,25/01/2018 14:00,287,38,18.9,2.9,4
Yotvata,26/01/2018 14:00,189,37,14.7,7.7,10.1
Yotvata,27/01/2018 14:00,114,57,14,1,1.2
Yotvata,28/01/2018 14:00,693,45,17.1,5.2,7
Yotvata,29/01/2018 14:00,700,40,17.8,3.9,5.2
Yotvata,30/01/2018 14:00,700,38,18.5,6.2,7.4
Yotvata,31/01/2018 14:00,699,45,18.5,5.4,7.1
Yotvata,01/02/2018 14:00,695,41,19,5.6,6.8
Yotvata,02/02/2018 14:00,697,29,21.6,5.5,6.9
Yotvata,03/02/2018 14:00,714,20,23.5,1,1.5
Yotvata,04/02/2018 14:00,721,18,24.2,1.2,1.5
Yotvata,05/02/2018 14:00,871,15,25.9,3,3.6
Yotvata,06/02/2018 14:00,712,16,25.9,3.3,4.6
Yotvata,07/02/2018 14:00,475,21,24.4,5.7,7.3
Yotvata,08/02/2018 14:00,621,21,24.5,5.4,6.7
Yotvata,09/02/2018 14:00,692,11,30.4,2.4,3
Yotvata,10/02/2018 14:00,896,26,25.6,1.8,2.5
Yotvata,11/02/2018 14:00,539,11,29.3,9.1,12.4
Yotvata,12/02/2018 14:00,390,54,22.3,4,5.5
Yotvata,13/02/2018 14:00,777,51,18.6,7.9,11.1
Yotvata,14/02/2018 14:00,745,38,20.4,6.7,8.1
Yotvata,15/02/2018 14:00,674,38,20.3,2.9,4.1
Yotvata,16/02/2018 14:00,589,45,20.6,3.1,4.1
Yotvata,17/02/2018 14:00,791,25,19.2,6.6,7.7
Yotvata,18/02/2018 14:00,856,33,20.8,5.8,8.3
Yotvata,19/02/2018 14:00,774,32,21.5,4.2,5.9
Yotvata,20/02/2018 14:00,513,45,20,4,5
Yotvata,21/02/2018 14:00,753,26,23.6,3.2,4.4
Yotvata,22/02/2018 14:00,783,36,23.2,3,3.5
Yotvata,23/02/2018 14:00,566,57,21.5,3.9,5.5
Yotvata,24/02/2018 14:00,674,44,21.5,2.3,2.5
Yotvata,25/02/2018 14:00,804,15,26.2,6.8,9.7
Yotvata,26/02/2018 14:00,760,39,23.6,2.2,2.5
Yotvata,27/02/2018 14:00,849,49,21,3.3,4.1
Yotvata,28/02/2018 14:00,805,40,22.2,5.9,7.9
Yotvata,01/03/2018 14:00,811,33,23.7,4,4.7
Yotvata,02/03/2018 14:00,817,26,26,5.5,7.3
Yotvata,03/03/2018 14:00,817,26,26.9,1.6,2.2
Yotvata,04/03/2018 14:00,802,12,30.7,3.9,5
Yotvata,05/03/2018 14:00,816,12,30.2,9,13
Yotvata,06/03/2018 14:00,815,15,30.3,9.6,12.7
Yotvata,07/03/2018 14:00,814,30,28.1,5.2,6
Yotvata,08/03/2018 14:00,818,8,34.2,8.3,11.3
Yotvata,09/03/2018 14:00,826,13,28.1,7,8
Yotvata,10/03/2018 14:00,874,22,22.6,3.5,5.7
Yotvata,11/03/2018 14:00,879,25,22.4,5.1,6.4
Yotvata,12/03/2018 14:00,878,30,24.7,4.3,5.6
Yotvata,13/03/2018 14:00,892,29,25.4,3.5,4.9
Yotvata,14/03/2018 14:00,880,11,29.1,3,3.6
Yotvata,15/03/2018 14:00,836,25,26.7,4.5,6.1
Yotvata,16/03/2018 14:00,891,34,23.6,3.8,5.8
Yotvata,17/03/2018 14:00,898,27,24,5.8,7.6
Yotvata,18/03/2018 14:00,888,14,30.3,1.9,2.4
Yotvata,19/03/2018 14:00,900,11,32.7,8,10.1
Yotvata,20/03/2018 14:00,861,21,30.8,3.3,4.6
Yotvata,21/03/2018 14:00,908,17,29.2,7.6,9.2
Yotvata,22/03/2018 14:00,804,14,31.4,5.5,8
Yotvata,23/03/2018 14:00,734,10,36.3,6.3,8.8
Yotvata,24/03/2018 14:00,841,35,25.9,5.9,7.5
Yotvata,25/03/2018 14:00,876,26,23.5,6.9,8.9
Yotvata,26/03/2018 14:00,876,26,28.2,6,8.3
Yotvata,27/03/2018 14:00,345,22,29.2,2.1,2.8
Yotvata,28/03/2018 14:00,699,23,33.8,3.8,4.8
Yotvata,29/03/2018 14:00,851,24,25,3.7,4.4
Yotvata,30/03/2018 14:00,923,28,21.6,2.8,4.2
Yotvata,31/03/2018 14:00,955,30,25,7.4,9.1
Yotvata,01/04/2018 14:00,926,28,28.1,7.2,9.7
Yotvata,02/04/2018 14:00,910,22,30.1,5.5,7.3
Yotvata,03/04/2018 14:00,611,26,26.5,5.6,7.8
Yotvata,04/04/2018 14:00,888,33,26.7,6.3,7.5
Yotvata,05/04/2018 14:00,794,21,30.3,4.3,6.3
Yotvata,06/04/2018 14:00,895,14,32.6,5.5,7.3
Yotvata,07/04/2018 14:00,912,15,34,4.5,5.4
Yotvata,08/04/2018 14:00,923,24,28.1,4.3,5.3
Yotvata,09/04/2018 14:00,949,19,26.8,4.4,5.5
Yotvata,10/04/2018 14:00,1000,23,26.1,5.8,7.4
Yotvata,11/04/2018 14:00,951,23,25.6,3.7,4.8
Yotvata,12/04/2018 14:00,865,26,26.4,2.7,4.9
Yotvata,13/04/2018 14:00,913,17,31.6,3.7,4.9
Yotvata,14/04/2018 14:00,931,17,31.1,4.9,6.9
Yotvata,15/04/2018 14:00,952,19,30.7,4.1,5.3
Yotvata,16/04/2018 14:00,967,12,31.8,4.9,9.3
Yotvata,17/04/2018 14:00,921,10,34.7,3.6,3.9
Yotvata,18/04/2018 14:00,946,7,37,3.3,5
Yotvata,19/04/2018 14:00,933,17,33.5,3,4
Yotvata,20/04/2018 14:00,919,8,34,3.7,4.4
Yotvata,21/04/2018 14:00,198,21,31.5,4.5,5.7
Yotvata,22/04/2018 14:00,1065,24,26.5,5.3,7.2
Yotvata,23/04/2018 14:00,988,23,26.8,5,7.1
Yotvata,24/04/2018 14:00,964,21,31,4.4,5.6
Yotvata,25/04/2018 14:00,915,30,27.4,4,4.9
Yotvata,26/04/2018 14:00,152,53,20,2,2.7
Yotvata,27/04/2018 14:00,390,32,27.2,2.5,3.2
Yotvata,28/04/2018 14:00,894,21,30.5,5.6,6.9
Yotvata,29/04/2018 14:00,978,17,31.9,4,4.7
Yotvata,30/04/2018 14:00,858,15,35.5,3.2,3.8
Yotvata,01/05/2018 14:00,939,14,36.9,5.1,6.6
Yotvata,02/05/2018 14:00,943,11,36.7,6.3,8.3
Yotvata,03/05/2018 14:00,827,10,39.3,4.8,6.5
Yotvata,04/05/2018 14:00,338,25,35.3,8.8,11.2
Yotvata,05/05/2018 14:00,879,22,36.4,4,4.9
Yotvata,06/05/2018 14:00,225,22,30.3,6.9,9
Yotvata,07/05/2018 14:00,570,40,28.4,3.1,4.5
Yotvata,08/05/2018 14:00,681,16,30.8,4.7,6.6
Yotvata,09/05/2018 14:00,983,23,31.1,3.6,4.7
